Date,City,Rainfall_mm,Temperature_C,Humidity_%,Weather_Type
2023-12-13,Bharatpur,0.0,16.2,72,Cloudy
2023-12-14,Bharatpur,0.0,14.9,74,Cloudy
2023-12-15,Bharatpur,0.0,14.8,73,Clear
2023-12-16,Bharatpur,0.0,14.9,72,Clear
2023-12-17,Bharatpur,0.0,15.7,70,Cloudy
2023-12-18,Bharatpur,0.0,14.8,70,Cloudy
2023-12-19,Bharatpur,0.0,14.8,69,Cloudy
2023-12-20,Bharatpur,0.0,15.6,68,Cloudy
2023-12-21,Bharatpur,0.0,15.3,66,Cloudy
2023-12-22,Bharatpur,0.0,16.0,65,Cloudy
2023-12-23,Bharatpur,0.0,16.9,63,Cloudy
2023-12-24,Bharatpur,0.0,16.4,64,Clear
2023-12-25,Bharatpur,0.0,16.6,63,Clear
2023-12-26,Bharatpur,0.0,16.8,64,Clear
2023-12-27,Bharatpur,0.0,16.3,69,Clear
2023-12-28,Bharatpur,0.0,16.8,69,Cloudy
2023-12-29,Bharatpur,0.0,16.9,67,Clear
2023-12-30,Bharatpur,0.0,15.9,70,Cloudy
2023-12-31,Bharatpur,0.0,15.1,76,Cloudy
2023-01-01,Biratnagar,0.0,15.9,82,Cloudy
2023-01-02,Biratnagar,0.0,16.1,83,Clear
2023-01-03,Biratnagar,0.0,15.4,85,Cloudy
2023-01-04,Biratnagar,0.0,14.8,86,Cloudy
2023-01-05,Biratnagar,0.0,14.6,87,Cloudy
2023-01-06,Biratnagar,0.0,14.9,86,Clear
2023-01-07,Biratnagar,0.0,14.5,87,Cloudy
2023-01-08,Biratnagar,0.0,13.6,88,Cloudy
2023-01-09,Biratnagar,0.0,13.8,88,Cloudy
2023-01-10,Biratnagar,0.0,12.9,90,Cloudy
2023-01-11,Biratnagar,0.0,13.5,91,Cloudy
2023-01-12,Biratnagar,0.0,14.1,90,Cloudy
2023-01-13,Biratnagar,0.0,13.3,89,Cloudy
2023-01-14,Biratnagar,0.0,14.9,86,Cloudy
2023-01-15,Biratnagar,0.0,14.9,88,Cloudy
2023-01-16,Biratnagar,0.0,14.4,84,Cloudy
2023-01-17,Biratnagar,0.0,13.5,83,Clear
2023-01-18,Biratnagar,0.0,13.3,81,Cloudy
2023-01-19,Biratnagar,0.0,13.4,85,Cloudy
2023-01-20,Biratnagar,0.0,14.3,84,Cloudy
2023-01-21,Biratnagar,0.0,15.3,80,Cloudy
2023-01-22,Biratnagar,0.0,15.6,83,Clear
2023-01-23,Biratnagar,0.0,16.2,82,Clear
2023-01-24,Biratnagar,0.0,17.7,76,Clear
2023-01-25,Biratnagar,0.0,17.8,75,Clear
2023-01-26,Biratnagar,0.0,17.9,83,Cloudy
2023-01-27,Biratnagar,0.0,17.4,90,Cloudy
2023-01-28,Biratnagar,0.0,17.4,90,Cloudy
2023-01-29,Biratnagar,0.0,17.7,86,Cloudy
2023-01-30,Biratnagar,0.0,19.5,81,Cloudy
2023-01-31,Biratnagar,0.0,19.9,81,Cloudy
2023-02-01,Biratnagar,0.0,18.8,76,Clear
2023-02-02,Biratnagar,0.0,16.9,83,Cloudy
2023-02-03,Biratnagar,0.0,17.6,81,Clear
2023-02-04,Biratnagar,0.0,17.8,84,Cloudy
2023-02-05,Biratnagar,0.0,18.4,83,Cloudy
2023-02-06,Biratnagar,0.0,17.9,82,Cloudy
2023-02-07,Biratnagar,0.0,18.1,77,Clear
2023-02-08,Biratnagar,0.0,18.7,79,Cloudy
2023-02-09,Biratnagar,0.0,17.8,76,Cloudy
2023-02-10,Biratnagar,0.0,17.6,77,Cloudy
2023-02-11,Biratnagar,0.0,18.7,78,Clear
2023-02-12,Biratnagar,0.0,19.7,64,Clear
2023-02-13,Biratnagar,0.0,17.5,47,Clear
2023-02-14,Biratnagar,0.0,16.8,65,Clear
2023-02-15,Biratnagar,0.0,17.8,69,Clear
2023-02-16,Biratnagar,0.0,19.6,70,Cloudy
2023-02-17,Biratnagar,0.0,20.9,66,Cloudy
2023-02-18,Biratnagar,0.0,21.7,63,Clear
2023-02-19,Biratnagar,0.0,22.2,66,Clear
2023-02-20,Biratnagar,0.0,21.9,70,Clear
2023-02-21,Biratnagar,0.0,22.7,68,Cloudy
2023-02-22,Biratnagar,0.0,22.8,72,Cloudy
2023-02-23,Biratnagar,0.0,21.8,70,Cloudy
2023-02-24,Biratnagar,0.0,21.4,71,Cloudy
2023-02-25,Biratnagar,0.0,22.2,63,Cloudy
2023-02-26,Biratnagar,0.0,21.3,64,Cloudy
2023-02-27,Biratnagar,0.0,21.7,57,Cloudy
2023-02-28,Biratnagar,0.0,21.3,65,Cloudy
2023-03-01,Biratnagar,0.0,22.9,63,Cloudy
2023-03-02,Biratnagar,0.0,23.1,66,Clear
2023-03-03,Biratnagar,0.0,23.4,65,Cloudy
2023-03-04,Biratnagar,0.0,24.0,63,Cloudy
2023-03-05,Biratnagar,0.0,24.9,60,Cloudy
2023-03-06,Biratnagar,0.0,23.5,59,Clear
2023-03-07,Biratnagar,0.0,22.7,50,Clear
2023-03-08,Biratnagar,0.4,21.8,66,Drizzle
2023-03-09,Biratnagar,0.0,23.4,61,Clear
2023-03-10,Biratnagar,0.0,24.1,52,Cloudy
2023-03-11,Biratnagar,0.0,24.2,49,Cloudy
2023-03-12,Biratnagar,0.0,23.9,56,Clear
2023-03-13,Biratnagar,0.0,24.5,60,Cloudy
2023-03-14,Biratnagar,0.0,24.1,62,Cloudy
2023-03-15,Biratnagar,2.0,23.8,63,Rain
2023-03-16,Biratnagar,7.5,24.0,68,Rain
2023-03-17,Biratnagar,0.3,22.5,75,Drizzle
2023-03-18,Biratnagar,6.2,22.9,76,Rain
2023-03-19,Biratnagar,7.3,21.9,80,Rain
2023-03-20,Biratnagar,15.8,20.8,84,Rain
2023-03-21,Biratnagar,11.9,21.0,84,Rain
2023-03-22,Biratnagar,0.1,21.4,76,Drizzle
2023-03-23,Biratnagar,0.0,21.2,74,Clear
2023-03-24,Biratnagar,0.0,23.1,71,Cloudy
2023-03-25,Biratnagar,0.0,23.5,72,Cloudy
2023-03-26,Biratnagar,0.0,24.4,64,Cloudy
2023-03-27,Biratnagar,0.0,23.4,56,Cloudy
2023-03-28,Biratnagar,0.0,23.5,54,Clear
2023-03-29,Biratnagar,0.0,23.4,56,Cloudy
2023-03-30,Biratnagar,0.0,24.5,67,Cloudy
2023-03-31,Biratnagar,7.4,23.5,73,Rain
2023-04-01,Biratnagar,7.4,22.9,82,Rain
2023-04-02,Biratnagar,0.8,21.8,75,Drizzle
2023-04-03,Biratnagar,0.0,22.9,68,Clear
2023-04-04,Biratnagar,0.0,24.9,68,Cloudy
2023-04-05,Biratnagar,0.0,25.1,61,Clear
2023-04-06,Biratnagar,0.0,24.3,59,Clear
2023-04-07,Biratnagar,0.0,24.9,62,Cloudy
2023-04-08,Biratnagar,0.0,26.2,60,Cloudy
2023-04-09,Biratnagar,0.0,26.1,55,Cloudy
2023-04-10,Biratnagar,0.0,26.1,49,Clear
2023-04-11,Biratnagar,0.0,25.6,44,Clear
2023-04-12,Biratnagar,0.0,26.2,55,Clear
2023-04-13,Biratnagar,0.0,26.9,56,Cloudy
2023-04-14,Biratnagar,0.0,28.2,56,Cloudy
2023-04-15,Biratnagar,0.0,29.5,55,Cloudy
2023-04-16,Biratnagar,0.0,28.9,58,Cloudy
2023-04-17,Biratnagar,0.0,28.6,58,Clear
2023-04-18,Biratnagar,0.0,29.8,61,Cloudy
2023-04-19,Biratnagar,0.0,29.9,66,Clear
2023-04-20,Biratnagar,0.0,28.8,66,Cloudy
2023-04-21,Biratnagar,0.0,27.5,71,Cloudy
2023-04-22,Biratnagar,0.0,27.4,58,Cloudy
2023-04-23,Biratnagar,0.8,26.8,60,Drizzle
2023-04-24,Biratnagar,0.2,25.5,67,Drizzle
2023-04-25,Biratnagar,0.2,25.6,63,Drizzle
2023-04-26,Biratnagar,0.0,26.7,57,Cloudy
2023-04-27,Biratnagar,0.0,27.6,57,Cloudy
2023-04-28,Biratnagar,0.0,27.4,62,Cloudy
2023-04-29,Biratnagar,5.7,26.3,69,Rain
2023-04-30,Biratnagar,3.7,25.7,75,Rain
2023-05-01,Biratnagar,0.9,24.9,79,Drizzle
2023-05-02,Biratnagar,0.1,25.1,75,Drizzle
2023-05-03,Biratnagar,0.2,26.8,64,Drizzle
2023-05-04,Biratnagar,5.2,25.9,76,Rain
2023-05-05,Biratnagar,0.0,27.1,62,Cloudy
2023-05-06,Biratnagar,0.0,28.3,48,Cloudy
2023-05-07,Biratnagar,0.0,29.5,52,Clear
2023-05-08,Biratnagar,0.0,29.5,51,Cloudy
2023-05-09,Biratnagar,0.0,30.1,45,Clear
2023-05-10,Biratnagar,0.0,29.6,37,Clear
2023-05-11,Biratnagar,0.0,29.1,37,Clear
2023-05-12,Biratnagar,0.0,28.9,48,Cloudy
2023-05-13,Biratnagar,0.0,30.9,49,Cloudy
2023-05-14,Biratnagar,6.5,30.2,53,Rain
2023-05-15,Biratnagar,2.7,28.4,58,Rain
2023-05-16,Biratnagar,0.5,28.1,63,Drizzle
2023-05-17,Biratnagar,1.7,28.2,66,Drizzle
2023-05-18,Biratnagar,8.4,26.5,78,Rain
2023-05-19,Biratnagar,0.6,26.3,80,Drizzle
2023-05-20,Biratnagar,0.0,26.7,78,Cloudy
2023-05-21,Biratnagar,0.0,27.7,72,Cloudy
2023-05-22,Biratnagar,0.0,28.2,72,Cloudy
2023-05-23,Biratnagar,19.3,26.7,80,Rain
2023-05-24,Biratnagar,0.0,27.0,76,Cloudy
2023-05-25,Biratnagar,9.5,26.8,79,Rain
2023-05-26,Biratnagar,9.0,26.1,82,Rain
2023-05-27,Biratnagar,17.3,26.0,79,Rain
2023-05-28,Biratnagar,0.0,26.4,76,Cloudy
2023-05-29,Biratnagar,0.0,28.2,70,Clear
2023-05-30,Biratnagar,0.0,29.8,66,Cloudy
2023-05-31,Biratnagar,0.0,30.8,62,Cloudy
2023-06-01,Biratnagar,0.0,30.4,61,Cloudy
2023-06-02,Biratnagar,0.0,30.1,57,Clear
2023-06-03,Biratnagar,0.0,31.1,57,Cloudy
2023-06-04,Biratnagar,0.0,31.1,60,Cloudy
2023-06-05,Biratnagar,0.0,31.2,60,Cloudy
2023-06-06,Biratnagar,0.0,31.7,62,Cloudy
2023-06-07,Biratnagar,0.0,33.0,54,Cloudy
2023-06-08,Biratnagar,0.0,32.8,62,Cloudy
2023-06-09,Biratnagar,0.6,30.9,69,Drizzle
2023-06-10,Biratnagar,0.2,30.5,72,Drizzle
2023-06-11,Biratnagar,16.3,29.6,77,Rain
2023-06-12,Biratnagar,11.5,27.6,83,Rain
2023-06-13,Biratnagar,47.2,28.2,82,Rain
2023-06-14,Biratnagar,11.5,28.3,81,Rain
2023-06-15,Biratnagar,6.7,30.1,79,Rain
2023-06-16,Biratnagar,0.0,29.1,77,Cloudy
2023-06-17,Biratnagar,0.0,29.2,75,Cloudy
2023-06-18,Biratnagar,2.0,27.9,77,Rain
2023-06-19,Biratnagar,7.1,27.6,82,Rain
2023-06-20,Biratnagar,21.2,27.5,85,Rain
2023-06-21,Biratnagar,23.5,28.5,83,Rain
2023-06-22,Biratnagar,42.2,28.2,84,Rain
2023-06-23,Biratnagar,7.5,28.7,83,Rain
2023-06-24,Biratnagar,0.4,29.9,79,Drizzle
2023-06-25,Biratnagar,2.0,29.4,78,Drizzle
2023-06-26,Biratnagar,1.1,30.0,76,Drizzle
2023-06-27,Biratnagar,1.5,28.5,81,Drizzle
2023-06-28,Biratnagar,15.4,27.3,86,Rain
2023-06-29,Biratnagar,55.4,27.5,89,Rain
2023-06-30,Biratnagar,24.9,27.3,89,Rain
2023-07-01,Biratnagar,22.7,28.4,86,Rain
2023-07-02,Biratnagar,12.4,28.5,87,Rain
2023-07-03,Biratnagar,23.2,27.9,90,Rain
2023-07-04,Biratnagar,18.7,28.1,88,Rain
2023-07-05,Biratnagar,18.4,29.1,87,Rain
2023-07-06,Biratnagar,10.5,28.4,86,Rain
2023-07-07,Biratnagar,14.7,28.0,85,Rain
2023-07-08,Biratnagar,12.1,28.2,85,Rain
2023-07-09,Biratnagar,9.0,28.8,83,Rain
2023-07-10,Biratnagar,15.3,29.2,86,Rain
2023-07-11,Biratnagar,21.9,28.7,86,Rain
2023-07-12,Biratnagar,41.8,27.4,92,Rain
2023-07-13,Biratnagar,23.5,27.5,92,Rain
2023-07-14,Biratnagar,35.5,26.5,94,Rain
2023-07-15,Biratnagar,11.6,28.3,84,Rain
2023-07-16,Biratnagar,0.5,29.8,77,Drizzle
2023-07-17,Biratnagar,2.8,29.1,79,Drizzle
2023-07-18,Biratnagar,0.1,29.8,77,Drizzle
2023-07-19,Biratnagar,0.1,31.0,74,Drizzle
2023-07-20,Biratnagar,0.5,31.1,73,Drizzle
2023-07-21,Biratnagar,1.8,30.1,78,Drizzle
2023-07-22,Biratnagar,10.7,29.9,79,Rain
2023-07-23,Biratnagar,4.4,30.4,78,Rain
2023-07-24,Biratnagar,16.2,29.1,83,Rain
2023-07-25,Biratnagar,10.9,28.8,85,Rain
2023-07-26,Biratnagar,1.8,29.7,80,Drizzle
2023-07-27,Biratnagar,2.7,29.0,82,Drizzle
2023-07-28,Biratnagar,24.2,28.6,83,Rain
2023-07-29,Biratnagar,7.2,29.0,83,Rain
2023-07-30,Biratnagar,5.7,29.0,85,Rain
2023-07-31,Biratnagar,8.6,29.4,87,Rain
2023-08-01,Biratnagar,14.8,30.9,82,Rain
2023-08-02,Biratnagar,4.7,29.5,77,Rain
2023-08-03,Biratnagar,9.8,29.5,81,Rain
2023-08-04,Biratnagar,14.7,28.9,85,Rain
2023-08-05,Biratnagar,11.1,28.4,86,Rain
2023-08-06,Biratnagar,10.8,28.6,88,Rain
2023-08-07,Biratnagar,20.1,28.0,93,Rain
2023-08-08,Biratnagar,44.6,27.0,93,Rain
2023-08-09,Biratnagar,26.6,28.1,91,Rain
2023-08-10,Biratnagar,17.8,28.8,90,Rain
2023-08-11,Biratnagar,16.5,28.5,90,Rain
2023-08-12,Biratnagar,16.8,29.1,89,Rain
2023-08-13,Biratnagar,9.8,27.4,93,Rain
2023-08-14,Biratnagar,0.1,28.9,84,Drizzle
2023-08-15,Biratnagar,0.3,29.8,82,Drizzle
2023-08-16,Biratnagar,10.0,29.7,87,Rain
2023-08-17,Biratnagar,16.0,29.9,83,Rain
2023-08-18,Biratnagar,6.5,29.7,86,Rain
2023-08-19,Biratnagar,2.1,29.9,79,Drizzle
2023-08-20,Biratnagar,0.7,29.1,83,Drizzle
2023-08-21,Biratnagar,14.1,28.4,88,Rain
2023-08-22,Biratnagar,10.1,28.1,88,Rain
2023-08-23,Biratnagar,24.6,27.4,90,Rain
2023-08-24,Biratnagar,35.0,27.5,91,Rain
2023-08-25,Biratnagar,37.2,26.4,94,Rain
2023-08-26,Biratnagar,15.3,27.8,92,Rain
2023-08-27,Biratnagar,11.3,28.4,88,Rain
2023-08-28,Biratnagar,3.9,28.6,84,Rain
2023-08-29,Biratnagar,1.8,27.9,86,Drizzle
2023-08-30,Biratnagar,0.4,29.0,82,Drizzle
2023-08-31,Biratnagar,0.8,29.8,84,Drizzle
2023-09-01,Biratnagar,5.2,29.7,88,Rain
2023-09-02,Biratnagar,5.2,28.5,89,Rain
2023-09-03,Biratnagar,6.1,29.5,83,Rain
2023-09-04,Biratnagar,3.8,29.4,86,Rain
2023-09-05,Biratnagar,0.0,31.1,79,Cloudy
2023-09-06,Biratnagar,0.0,31.2,77,Cloudy
2023-09-07,Biratnagar,22.1,29.0,85,Rain
2023-09-08,Biratnagar,20.1,27.8,89,Rain
2023-09-09,Biratnagar,29.1,27.7,89,Rain
2023-09-10,Biratnagar,0.5,29.1,86,Drizzle
2023-09-11,Biratnagar,0.8,29.6,84,Drizzle
2023-09-12,Biratnagar,14.5,29.1,89,Rain
2023-09-13,Biratnagar,3.3,29.5,85,Rain
2023-09-14,Biratnagar,1.3,29.8,81,Drizzle
2023-09-15,Biratnagar,0.5,29.3,79,Drizzle
2023-09-16,Biratnagar,0.6,29.4,81,Drizzle
2023-09-17,Biratnagar,0.2,30.3,79,Drizzle
2023-09-18,Biratnagar,4.4,29.4,81,Rain
2023-09-19,Biratnagar,0.9,28.7,81,Drizzle
2023-09-20,Biratnagar,1.1,28.8,80,Drizzle
2023-09-21,Biratnagar,24.7,26.2,89,Rain
2023-09-22,Biratnagar,25.2,26.4,90,Rain
2023-09-23,Biratnagar,71.8,25.5,93,Rain
2023-09-24,Biratnagar,75.8,25.1,91,Rain
2023-09-25,Biratnagar,0.5,27.3,84,Drizzle
2023-09-26,Biratnagar,2.3,28.0,85,Rain
2023-09-27,Biratnagar,8.7,28.4,88,Rain
2023-09-28,Biratnagar,0.9,29.4,82,Drizzle
2023-09-29,Biratnagar,0.0,29.9,76,Cloudy
2023-09-30,Biratnagar,1.4,28.2,86,Rain
2023-10-01,Biratnagar,2.4,28.2,85,Drizzle
2023-10-02,Biratnagar,9.3,28.6,83,Rain
2023-10-03,Biratnagar,9.9,27.5,85,Rain
2023-10-04,Biratnagar,14.8,25.8,89,Rain
2023-10-05,Biratnagar,2.9,26.2,82,Rain
2023-10-06,Biratnagar,0.1,27.1,79,Drizzle
2023-10-07,Biratnagar,0.4,27.4,80,Drizzle
2023-10-08,Biratnagar,4.3,27.7,85,Rain
2023-10-09,Biratnagar,1.6,27.6,87,Drizzle
2023-10-10,Biratnagar,6.1,26.4,86,Rain
2023-10-11,Biratnagar,4.7,26.4,86,Rain
2023-10-12,Biratnagar,0.2,26.2,86,Drizzle
2023-10-13,Biratnagar,0.2,26.8,84,Drizzle
2023-10-14,Biratnagar,0.3,26.2,82,Drizzle
2023-10-15,Biratnagar,0.0,25.4,81,Cloudy
2023-10-16,Biratnagar,2.0,26.0,82,Drizzle
2023-10-17,Biratnagar,0.0,26.0,79,Cloudy
2023-10-18,Biratnagar,0.0,25.2,77,Cloudy
2023-10-19,Biratnagar,0.0,24.4,80,Cloudy
2023-10-20,Biratnagar,0.1,24.8,79,Drizzle
2023-10-21,Biratnagar,0.0,24.6,76,Clear
2023-10-22,Biratnagar,0.0,24.6,74,Cloudy
2023-10-23,Biratnagar,0.0,24.1,71,Cloudy
2023-10-24,Biratnagar,0.0,24.9,71,Cloudy
2023-10-25,Biratnagar,0.0,24.8,71,Cloudy
2023-10-26,Biratnagar,0.3,24.6,75,Drizzle
2023-10-27,Biratnagar,0.0,24.4,71,Clear
2023-10-28,Biratnagar,0.0,23.4,71,Cloudy
2023-10-29,Biratnagar,0.0,24.5,77,Cloudy
2023-10-30,Biratnagar,0.0,23.9,75,Cloudy
2023-10-31,Biratnagar,0.0,25.1,75,Cloudy
2023-11-01,Biratnagar,0.0,24.9,75,Cloudy
2023-11-02,Biratnagar,0.0,24.9,74,Clear
2023-11-03,Biratnagar,0.0,24.4,74,Clear
2023-11-04,Biratnagar,0.0,24.1,72,Cloudy
2023-11-05,Biratnagar,0.0,23.5,73,Cloudy
2023-11-06,Biratnagar,0.0,23.7,73,Clear
2023-11-07,Biratnagar,0.0,22.9,75,Cloudy
2023-11-08,Biratnagar,0.0,23.1,76,Cloudy
2023-11-09,Biratnagar,0.0,23.1,76,Clear
2023-11-10,Biratnagar,0.0,22.1,69,Clear
2023-11-11,Biratnagar,0.0,22.9,69,Clear
2023-11-12,Biratnagar,0.0,22.5,72,Clear
2023-11-13,Biratnagar,0.0,22.9,74,Cloudy
2023-11-14,Biratnagar,0.0,22.6,73,Cloudy
2023-11-15,Biratnagar,0.0,22.6,70,Cloudy
2023-11-16,Biratnagar,0.0,23.8,57,Cloudy
2023-11-17,Biratnagar,0.0,23.7,55,Clear
2023-11-18,Biratnagar,0.0,22.6,68,Clear
2023-11-19,Biratnagar,0.0,23.4,74,Clear
2023-11-20,Biratnagar,0.0,23.1,75,Clear
2023-11-21,Biratnagar,0.0,22.5,67,Clear
2023-11-22,Biratnagar,0.0,20.8,76,Clear
2023-11-23,Biratnagar,0.0,21.8,76,Clear
2023-11-24,Biratnagar,0.0,22.1,75,Clear
2023-11-25,Biratnagar,0.0,21.8,76,Clear
2023-11-26,Biratnagar,0.0,21.7,76,Cloudy
2023-11-27,Biratnagar,0.0,22.0,70,Cloudy
2023-11-28,Biratnagar,0.0,22.7,66,Cloudy
2023-11-29,Biratnagar,0.0,22.8,69,Cloudy
2023-11-30,Biratnagar,0.0,22.1,74,Cloudy
2023-12-01,Biratnagar,0.0,21.6,79,Cloudy
2023-12-02,Biratnagar,0.0,22.9,78,Cloudy
2023-12-03,Biratnagar,0.0,21.2,81,Clear
2023-12-04,Biratnagar,0.0,21.9,73,Cloudy
2023-12-05,Biratnagar,0.0,21.0,74,Cloudy
2023-12-06,Biratnagar,0.0,21.8,74,Cloudy
2023-12-07,Biratnagar,4.8,21.4,87,Rain
2023-12-08,Biratnagar,0.3,20.7,83,Drizzle
2023-12-09,Biratnagar,0.0,19.7,82,Cloudy
2023-12-10,Biratnagar,0.0,17.9,87,Cloudy
2023-12-11,Biratnagar,0.0,18.1,84,Cloudy
2023-12-12,Biratnagar,0.0,18.9,77,Cloudy
2023-12-13,Biratnagar,0.0,18.0,78,Clear
2023-12-14,Biratnagar,0.0,16.2,78,Cloudy
2023-12-15,Biratnagar,0.0,16.9,85,Cloudy
2023-12-16,Biratnagar,0.0,17.1,77,Clear
2023-12-17,Biratnagar,0.0,17.5,79,Cloudy
2023-12-18,Biratnagar,0.0,16.7,80,Cloudy
2023-12-19,Biratnagar,0.0,16.6,80,Cloudy
2023-12-20,Biratnagar,0.0,17.5,76,Cloudy
2023-12-21,Biratnagar,0.0,16.6,82,Cloudy
2023-12-22,Biratnagar,0.0,17.4,75,Cloudy
2023-12-23,Biratnagar,0.1,19.8,61,Drizzle
2023-12-24,Biratnagar,0.0,18.2,66,Clear
2023-12-25,Biratnagar,0.0,18.6,71,Clear
2023-12-26,Biratnagar,0.0,18.7,79,Clear
2023-12-27,Biratnagar,0.0,18.2,80,Clear
2023-12-28,Biratnagar,0.0,18.8,79,Cloudy
2023-12-29,Biratnagar,0.0,19.1,78,Clear
2023-12-30,Biratnagar,0.0,18.1,82,Cloudy
2023-12-31,Biratnagar,0.0,17.2,84,Cloudy
2023-01-01,Birgunj,0.0,14.8,86,Cloudy
2023-01-02,Birgunj,0.0,14.6,86,Cloudy
2023-01-03,Birgunj,0.0,14.4,87,Cloudy
2023-01-04,Birgunj,0.0,13.8,88,Cloudy
2023-01-05,Birgunj,0.0,13.1,90,Cloudy
2023-01-06,Birgunj,0.0,13.8,88,Cloudy
2023-01-07,Birgunj,0.0,13.2,90,Cloudy
2023-01-08,Birgunj,0.0,12.3,91,Cloudy
2023-01-09,Birgunj,0.0,11.8,94,Cloudy
2023-01-10,Birgunj,0.0,12.4,92,Cloudy
2023-01-11,Birgunj,0.0,12.1,93,Cloudy
2023-01-12,Birgunj,0.0,12.0,92,Cloudy
2023-01-13,Birgunj,0.0,13.4,90,Cloudy
2023-01-14,Birgunj,0.0,15.7,82,Clear
2023-01-15,Birgunj,0.0,14.4,89,Cloudy
2023-01-16,Birgunj,0.0,14.3,82,Cloudy
2023-01-17,Birgunj,0.0,13.0,82,Cloudy
2023-01-18,Birgunj,0.0,12.8,83,Cloudy
2023-01-19,Birgunj,0.0,12.6,83,Cloudy
2023-01-20,Birgunj,0.0,13.6,82,Cloudy
2023-01-21,Birgunj,0.0,15.8,78,Cloudy
2023-01-22,Birgunj,0.0,15.4,83,Cloudy
2023-01-23,Birgunj,0.0,17.9,82,Cloudy
2023-01-24,Birgunj,0.0,18.1,83,Clear
2023-01-25,Birgunj,0.0,17.9,80,Cloudy
2023-01-26,Birgunj,0.0,17.7,81,Cloudy
2023-01-27,Birgunj,0.0,19.2,84,Cloudy
2023-01-28,Birgunj,0.0,16.1,88,Cloudy
2023-01-29,Birgunj,0.0,16.3,84,Cloudy
2023-01-30,Birgunj,0.0,18.3,79,Cloudy
2023-01-31,Birgunj,0.0,19.0,76,Cloudy
2023-02-01,Birgunj,0.0,17.9,80,Cloudy
2023-02-02,Birgunj,0.0,16.0,84,Cloudy
2023-02-03,Birgunj,0.0,16.9,82,Cloudy
2023-02-04,Birgunj,0.0,16.8,88,Cloudy
2023-02-05,Birgunj,0.0,17.1,86,Cloudy
2023-02-06,Birgunj,0.0,17.9,79,Clear
2023-02-07,Birgunj,0.0,17.5,77,Clear
2023-02-08,Birgunj,0.0,18.7,70,Clear
2023-02-09,Birgunj,0.0,17.4,69,Clear
2023-02-10,Birgunj,0.0,17.9,77,Clear
2023-02-11,Birgunj,0.0,18.4,77,Cloudy
2023-02-12,Birgunj,0.0,20.1,61,Clear
2023-02-13,Birgunj,0.0,16.5,50,Clear
2023-02-14,Birgunj,0.0,16.3,67,Clear
2023-02-15,Birgunj,0.0,17.4,63,Cloudy
2023-02-16,Birgunj,0.0,20.0,64,Clear
2023-02-17,Birgunj,0.0,20.8,66,Cloudy
2023-02-18,Birgunj,0.0,21.5,63,Cloudy
2023-02-19,Birgunj,0.0,21.6,63,Clear
2023-02-20,Birgunj,0.0,22.0,67,Cloudy
2023-02-21,Birgunj,0.0,22.6,69,Cloudy
2023-02-22,Birgunj,0.0,22.9,67,Cloudy
2023-02-23,Birgunj,0.0,22.1,58,Clear
2023-02-24,Birgunj,0.0,20.5,64,Cloudy
2023-02-25,Birgunj,0.0,20.9,63,Cloudy
2023-02-26,Birgunj,0.0,21.6,63,Cloudy
2023-02-27,Birgunj,0.0,21.1,61,Cloudy
2023-02-28,Birgunj,0.0,22.4,60,Clear
2023-03-01,Birgunj,0.0,22.6,65,Cloudy
2023-03-02,Birgunj,0.0,22.6,65,Clear
2023-03-03,Birgunj,0.0,22.5,66,Clear
2023-03-04,Birgunj,0.0,24.4,64,Clear
2023-03-05,Birgunj,0.0,24.1,64,Cloudy
2023-03-06,Birgunj,0.0,24.4,48,Cloudy
2023-03-07,Birgunj,0.0,23.1,45,Cloudy
2023-03-08,Birgunj,2.3,21.6,61,Rain
2023-03-09,Birgunj,0.0,22.9,57,Cloudy
2023-03-10,Birgunj,0.0,23.5,51,Clear
2023-03-11,Birgunj,0.0,22.9,50,Cloudy
2023-03-12,Birgunj,0.0,23.7,56,Clear
2023-03-13,Birgunj,0.0,24.2,57,Cloudy
2023-03-14,Birgunj,0.5,24.0,62,Drizzle
2023-03-15,Birgunj,0.0,23.9,56,Cloudy
2023-03-16,Birgunj,0.0,24.4,57,Cloudy
2023-03-17,Birgunj,4.3,23.3,72,Rain
2023-03-18,Birgunj,1.9,22.5,74,Drizzle
2023-03-19,Birgunj,15.2,22.5,77,Rain
2023-03-20,Birgunj,17.0,21.5,83,Rain
2023-03-21,Birgunj,13.1,21.1,81,Rain
2023-03-22,Birgunj,0.0,21.5,72,Cloudy
2023-03-23,Birgunj,0.0,22.4,68,Cloudy
2023-03-24,Birgunj,0.0,22.7,65,Clear
2023-03-25,Birgunj,0.2,24.2,66,Drizzle
2023-03-26,Birgunj,0.0,25.1,53,Cloudy
2023-03-27,Birgunj,0.0,24.4,46,Clear
2023-03-28,Birgunj,0.0,24.8,44,Clear
2023-03-29,Birgunj,0.0,24.1,44,Cloudy
2023-03-30,Birgunj,0.0,24.5,46,Cloudy
2023-03-31,Birgunj,13.8,24.1,73,Rain
2023-04-01,Birgunj,11.7,22.4,82,Rain
2023-04-02,Birgunj,0.0,22.1,70,Cloudy
2023-04-03,Birgunj,0.0,23.6,64,Clear
2023-04-04,Birgunj,0.9,23.9,65,Drizzle
2023-04-05,Birgunj,0.0,25.4,50,Clear
2023-04-06,Birgunj,0.0,24.6,38,Clear
2023-04-07,Birgunj,0.0,25.1,41,Cloudy
2023-04-08,Birgunj,0.0,25.2,43,Cloudy
